date,bakery_id,bakery_name,product_id,product_name,category_name,dow,hourly_sold,daily_sold,qty_produced,stock_balance,is_inventory_stockout,is_reliable_inventory_stockout,balance_consistent,hourly_daily_sales_agree,last_sale_hour,normal_days,normal_daily_sold,normal_last_hour,bakery_sales_after_last,last_hour_gap,is_strong_temporal_stockout,stockout_group,forecast_qty,source_run_id,latest_generated_at,has_forecast,bias_qty,forecast_to_sales_ratio,bias_pct_of_sales,responsibility_group,confirmed_model_shortfall_qty,bakery_execution_gap_qty,forecast_headroom_over_observed_qty,production_to_forecast_ratio,bakery_actual_qty,bakery_forecast_qty,sku_forecast_total_qty,bakery_forecast_to_actual,bakery_volume_sufficient,observed_sku_share,forecast_sku_share,allocation_share_ratio,diagnosis,pipeline_regime,actual_bakery,expected_actual_bakery,sigma_actual_bakery,reference_days_actual_bakery,actual_sku,expected_sold,sigma_sold,reference_days_sold,bakery_sigma,bakery_gap,bakery_ratio,bakery_gap_z,sku_gap_estimate,substitution_qty,substitution_ratio,substitution_ratio_capped,case_type,case_confidence,robust_case_type,review_order
2026-06-28,80,Калинина 63 Казань,11474,Маковка,Выпечка сладкая,6,10.0,10.0,10.0,0.0,True,True,True,True,14.0,4.0,4.0,20.0,128.378,6.0,True,clear_stockout,6.85013612338565,backfill_base_bakery_no_sku_uplift_20260628_h1,2026-07-01 16:41:56.616000+03:00,True,-3.14986387661435,0.6850136123385651,-31.4986387661435,confirmed_model_underforecast,3.14986387661435,0.0,-3.14986387661435,1.459825004916478,324.379,417.96505765452,417.96505765452,1.2885083733981546,True,0.0308281362233683,0.0163892555081669,0.5316330312483679,allocation_failure_likely,base_no_sku_uplift,324.379,423.118,36.121005105985994,6,10.0,8.0,1.3291601358251257,6,36.121005105985994,98.73899999999998,0.7666395662675661,2.733561807327363,3.14986387661435,0.0,0.0,0.0,demand_loss,0.5980710985087457,demand_loss,
2026-06-28,221,Салиха Батыева 15 Казань,4424,Жар Киш курица,Пироги сытные,6,4.0,4.0,4.0,0.0,True,True,True,True,15.0,5.0,2.0,18.5,192.026,3.5,True,clear_stockout,2.2138567483541483,backfill_base_bakery_no_sku_uplift_20260628_h1,2026-07-01 16:41:56.616000+03:00,True,-1.7861432516458515,0.5534641870885371,-44.653581291146295,confirmed_model_underforecast,1.7861432516458515,0.0,-1.7861432516458515,1.806801638350687,463.676,547.1001006120935,547.1001006120936,1.179918953346935,True,0.0086267134809651,0.0040465295946341,0.4690696640803941,allocation_failure_likely,base_no_sku_uplift,463.676,603.405,51.04085769524909,6,4.0,2.0,1.96638416050035,6,51.04085769524909,139.72899999999998,0.7684324790149236,2.737591143829976,1.7861432516458515,0.0,0.0,0.0,demand_loss,0.5959617893942075,demand_loss,
2026-06-28,221,Салиха Батыева 15 Казань,11301,Клубника и банан НОВЫЙ,Пироги сладкие,6,2.0,2.0,2.0,0.0,True,True,True,True,13.0,4.0,1.0,18.0,255.258,5.0,True,clear_stockout,1.122491420306803,backfill_base_bakery_no_sku_uplift_20260628_h1,2026-07-01 16:41:56.616000+03:00,True,-0.877508579693197,0.5612457101534015,-43.87542898465985,confirmed_model_underforecast,0.877508579693197,0.0,-0.877508579693197,1.78175081236109,463.676,547.1001006120935,547.1001006120936,1.179918953346935,True,0.0043133567404825,0.0020517112299028,0.4756646281182133,allocation_failure_likely,base_no_sku_uplift,463.676,603.405,51.04085769524909,6,2.0,2.0,1.1690451944500122,6,51.04085769524909,139.72899999999998,0.7684324790149236,2.737591143829976,0.877508579693197,0.0,0.0,0.0,demand_loss,0.5959617893942075,demand_loss,
2026-06-02,107,Четаева 46А Казань,100,Губадия,Пироги сладкие,1,4.0,4.0,3.0,-1.0,True,True,True,True,13.0,6.0,3.0,18.5,577.772,5.5,True,clear_stockout,3.43900037401661,backfill_base_bakery_no_sku_uplift_20260602_h1,2026-07-01 15:41:52.074000+03:00,True,-0.5609996259833898,0.8597500935041525,-14.024990649584746,confirmed_model_underforecast,0.5609996259833898,0.0,-0.5609996259833898,0.8723465175132051,1381.4700000000007,1514.631446731123,1514.631446731123,1.096391124476914,True,0.0028954664234474,0.0022705195917057,0.7841636750884294,allocation_failure_likely,base_no_sku_uplift,1381.47,1796.232,105.38792491710485,4,4.0,5.5,2.943920288775949,4,105.38792491710485,414.76199999999994,0.769093301978809,3.9355742161755245,1.5,0.0,0.0,0.0,demand_loss,0.5951843506131659,demand_loss,
2026-06-16,222,Габдуллы Тукая 62А Казань,11429,Сэндвич Мюнхенский,Фастфуд,1,8.0,8.0,8.0,0.0,True,True,True,True,13.0,3.0,9.0,19.0,232.646,6.0,True,clear_stockout,7.268951610621444,backfill_base_bakery_no_sku_uplift_20260616_h1,2026-07-01 16:03:28.871000+03:00,True,-0.7310483893785564,0.9086189513276804,-9.138104867231956,confirmed_model_underforecast,0.7310483893785564,0.0,-0.7310483893785564,1.1005713655199387,805.8860000000002,872.4353551008878,872.435355100888,1.082579118015312,True,0.0099269623743308,0.0083317939468201,0.8393095120783853,allocation_failure_likely,base_no_sku_uplift,805.886,1036.321,74.1325121513271,6,8.0,11.0,4.119061381755153,6,74.1325121513271,230.43499999999995,0.7776412906811693,3.1084202236342904,3.0,0.0,0.0,0.0,demand_loss,0.5851278933162715,demand_loss,
2026-06-13,107,Четаева 46А Казань,100,Губадия,Пироги сладкие,5,5.0,5.0,5.0,0.0,True,True,True,True,14.0,4.0,1.5,16.0,295.266,2.0,True,clear_stockout,1.0847262726451148,backfill_base_bakery_no_sku_uplift_20260613_h1,2026-07-01 15:57:20.634000+03:00,True,-3.915273727354885,0.2169452545290229,-78.3054745470977,confirmed_model_underforecast,3.915273727354885,0.0,-3.915273727354885,4.609457819996795,1032.0179999999998,1158.5600344067454,1158.5600344067452,1.1226161117410216,True,0.004844876736646,0.0009362710955246,0.1932497246922379,allocation_failure_likely,base_no_sku_uplift,1032.018,1321.824,114.05225908678884,5,5.0,5.0,4.301162633521313,5,114.05225908678884,289.80600000000004,0.780752959546808,2.540993070373733,3.915273727354885,0.0,0.0,0.0,demand_loss,0.5814671064155199,demand_loss,
2026-06-12,221,Салиха Батыева 15 Казань,1071,Треугольник курица безд,Выпечка сытная,4,141.0,140.0,140.0,0.0,True,True,True,True,17.0,7.0,69.0,20.0,108.613,3.0,True,clear_stockout,53.17234711982835,backfill_base_bakery_no_sku_uplift_20260612_h1,2026-07-01 15:55:37.586000+03:00,True,-86.82765288017166,0.3798024794273453,-62.01975205726547,confirmed_model_underforecast,86.82765288017166,0.0,-86.82765288017166,2.632947529746961,711.6659999999998,732.5315690899748,732.5315690899749,1.0293193282944175,True,0.1967214957578415,0.072587106636079,0.3689841130805132,allocation_failure_likely,base_no_sku_uplift,711.666,905.845,100.19014599001243,5,141.0,66.0,9.762171889492626,5,100.19014599001243,194.17899999999997,0.785637719477394,1.938104771494763,86.82765288017166,0.0,0.0,0.0,demand_loss,0.5757203300265953,demand_loss,
2026-06-12,221,Салиха Батыева 15 Казань,4947,Капуста и курица,Пироги сытные,4,1.0,1.0,2.0,1.0,True,True,True,True,15.0,4.0,0.5,17.5,222.816,2.5,True,clear_stockout,0.0,,,False,-1.0,0.0,-100.0,confirmed_model_underforecast,1.0,0.0,-1.0,,711.6659999999998,732.5315690899748,732.5315690899749,1.0293193282944175,True,0.0014051535411274,0.0,0.0,missing_or_near_zero_sku,base_no_sku_uplift,711.666,905.845,100.19014599001243,5,1.0,2.0,1.3416407864998738,5,100.19014599001243,194.17899999999997,0.785637719477394,1.938104771494763,1.0,0.0,0.0,0.0,demand_loss,0.5757203300265953,demand_loss,
2026-06-19,107,Четаева 46А Казань,11474,Маковка,Выпечка сладкая,4,10.0,10.0,10.0,0.0,True,True,True,True,15.0,4.0,6.5,18.5,376.342,3.5,True,clear_stockout,7.353665502164859,backfill_base_bakery_no_sku_uplift_20260619_h1,2026-07-01 16:10:16.367000+03:00,True,-2.6463344978351406,0.7353665502164859,-26.463344978351405,confirmed_model_underforecast,2.6463344978351406,0.0,-2.6463344978351406,1.35986604191557,1353.6739999999995,1461.2332159520392,1461.2332159520388,1.0794572518583054,True,0.0073873029990972,0.0050325063938364,0.6812373060170185,allocation_failure_likely,base_no_sku_uplift,1353.674,1719.692,287.16116417928106,6,10.0,10.0,1.8973665961010275,6,287.16116417928106,366.01800000000003,0.7871607241296698,1.2746082885061953,2.6463344978351406,0.0,0.0,0.0,demand_loss,0.5739285598474473,demand_loss,
2026-06-23,107,Четаева 46А Казань,107,Капуста и мясо,Пироги сытные,1,3.0,3.0,3.0,0.0,True,True,True,True,14.0,4.0,1.5,19.0,438.426,5.0,True,clear_stockout,1.4218967182843336,backfill_base_bakery_no_sku_uplift_20260623_h1,2026-07-01 16:19:56.343000+03:00,True,-1.5781032817156664,0.4739655727614445,-52.60344272385555,confirmed_model_underforecast,1.5781032817156664,0.0,-1.5781032817156664,2.109857883081559,1210.196,1338.1290223237293,1338.129022323729,1.1057126468140113,True,0.0024789372961074,0.0010626006121705,0.4286516701487714,allocation_failure_likely,base_no_sku_uplift,1210.196,1529.574,254.33067605776537,6,3.0,3.0,2.0655911179772892,6,254.33067605776537,319.37800000000016,0.7911980721429626,1.255758860671061,1.5781032817156664,0.0,0.0,0.0,demand_loss,0.5691787386553382,demand_loss,
2026-07-18,222,Габдуллы Тукая 62А Казань,45,Пирожок яблоко,Выпечка сладкая,5,10.0,10.0,10.0,0.0,True,True,True,True,11.0,3.0,7.0,15.0,191.547,4.0,True,clear_stockout,8.869617779534606,prod_base_bakery_raw_uplift_sku_20260718_h14,2026-07-18 06:38:40.626000+03:00,True,-1.1303822204653944,0.8869617779534605,-11.303822204653944,confirmed_model_underforecast,1.1303822204653944,0.0,-1.1303822204653944,1.1274442990174385,410.6610000000002,458.3412188577702,465.394257149686,1.11610603114922,True,0.0243509853626226,0.0190582879854528,0.7826495602394049,allocation_failure_likely,current_cap_haircut_stockout,410.661,456.82399999999996,86.91895391608591,6,10.0,8.5,2.9664793948382653,6,86.91895391608591,46.162999999999954,0.8989479536977042,0.531103952822155,1.1303822204653944,0.0,0.0,0.0,uncertain,0.0,uncertain,0.0010520463022958282
2026-06-10,221,Салиха Батыева 15 Казань,10909,Корзинка ягодная,Выпечка сладкая,2,9.0,9.0,10.0,1.0,True,True,True,True,17.0,8.0,5.5,19.5,165.344,2.5,True,clear_stockout,3.950034457856976,backfill_base_bakery_no_sku_uplift_20260610_h1,2026-07-01 15:52:19.718000+03:00,True,-5.049965542143024,0.4388927175396639,-56.1107282460336,confirmed_model_underforecast,5.049965542143024,0.0,-5.049965542143024,2.531623484982288,761.355,813.5678373948438,813.5678373948438,1.0685788329949153,True,0.0118210296116791,0.004855199869387,0.4107256329508002,allocation_failure_likely,base_no_sku_uplift,761.355,847.302,61.130738667220434,5,9.0,5.0,3.24037034920393,5,61.130738667220434,85.947,0.8985639122768505,1.405953892817699,5.049965542143024,0.0,0.0,0.0,uncertain,0.0,uncertain,0.001436087723149515
2026-06-07,257,Ярмарочная 12 Чебоксары,4944,Пирожок капуста и курица,Выпечка сытная,6,11.0,11.0,11.0,0.0,True,True,True,True,16.0,3.0,16.0,20.0,151.57,4.0,True,clear_stockout,0.0,,,False,-11.0,0.0,-100.0,confirmed_model_underforecast,11.0,0.0,-11.0,,538.6799999999997,614.8968874085293,614.8968874085293,1.1414882442424623,True,0.0204202866265686,0.0,0.0,missing_or_near_zero_sku,base_no_sku_uplift,538.68,599.821,45.59458317059162,5,11.0,10.0,3.3466401061363023,5,45.59458317059162,61.141000000000076,0.8980679235972063,1.3409706975769844,11.0,0.0,0.0,0.0,uncertain,0.0,uncertain,0.001932076402793692
2026-07-08,89,Парина 6 Казань,10760,Пицца с колбасой,Выпечка сытная,2,41.0,40.0,40.0,0.0,True,True,True,True,18.0,3.0,35.0,20.0,100.84,2.0,True,clear_stockout,38.07404576240822,backfill_base_bakery_raw_uplift_sku_rollingbias_20260708_h1,2026-07-16 17:19:08.737000+03:00,True,-1.9259542375917813,0.9518511440602054,-4.814885593979454,confirmed_model_underforecast,1.9259542375917813,0.0,-1.9259542375917813,1.0505844387961876,1601.5620000000004,1648.5882656045292,1647.863603510062,1.0293627506175402,True,0.0249756175533635,0.0231050953982525,0.9251060699054044,allocation_failure_likely,raw_uplift_pre_cap_haircut,1601.562,1786.8355000000001,180.08735614075374,6,41.0,42.0,7.1740272279011235,6,180.08735614075374,185.27350000000024,0.8963119436568167,1.0287979343491116,2.0,0.0,0.0,0.0,uncertain,0.0,uncertain,0.0036880563431833657
2026-07-13,16,Кулагина 4 Казань,1722,Губадия мини,Выпечка сладкая,0,22.0,22.0,20.0,-2.0,True,True,True,True,18.0,7.0,17.0,20.0,149.135,2.0,True,clear_stockout,19.220503806582183,backfill_base_bakery_raw_uplift_sku_rollingbias_20260713_h1,2026-07-16 17:49:57.647000+03:00,True,-2.779496193417817,0.8736592639355538,-12.634073606444622,confirmed_model_underforecast,2.779496193417817,0.0,-2.779496193417817,1.0405554506407306,2050.272000000001,2157.2029895416763,2156.2044444290395,1.052154538296224,True,0.0107302835916405,0.0089140451668402,0.8307371460139972,allocation_failure_likely,raw_uplift_pre_cap_haircut,2050.272,2268.46,156.10548005328536,6,22.0,18.0,3.188521078284832,6,156.10548005328536,218.1880000000001,0.9038166862100279,1.3976959676593248,2.779496193417817,0.0,0.0,0.0,uncertain,0.0,uncertain,0.003816686210027842
2026-07-04,20,Мира 45 Дербышки Казань,11474,Маковка,Выпечка сладкая,5,10.0,9.0,10.0,1.0,True,True,True,True,13.0,4.0,3.5,15.0,129.0,2.0,True,clear_stockout,3.4416741870520324,backfill_base_bakery_raw_uplift_sku_rollingbias_20260704_h1,2026-07-16 16:54:46.844000+03:00,True,-5.558325812947968,0.3824082430057813,-61.75917569942187,confirmed_model_underforecast,5.558325812947968,0.0,-5.558325812947968,2.905562658319353,501.5,485.6933426756559,485.6933426756558,0.9684812416264326,True,0.0179461615154536,0.0070861053357084,0.3948535362064203,allocation_failure_likely,raw_uplift_pre_cap_haircut,501.5,554.75,86.37804505003957,6,10.0,8.0,3.444802848737017,6,86.37804505003957,53.25,0.90401081568274,0.616476096086127,5.558325812947968,0.0,0.0,0.0,uncertain,0.0,uncertain,0.004010815682739977
2026-06-17,107,Четаева 46А Казань,10346,Сосиска под шубой,Выпечка сытная,2,50.0,50.0,50.0,0.0,True,True,True,True,17.0,3.0,54.0,20.0,198.428,3.0,True,clear_stockout,48.6503974180002,backfill_base_bakery_no_sku_uplift_20260617_h1,2026-07-01 16:05:42.196000+03:00,True,-1.3496025819997968,0.973007948360004,-2.699205163999593,confirmed_model_underforecast,1.3496025819997968,0.0,-1.3496025819997968,1.0277408336545355,1409.154,1500.3432068734785,1500.3432068734787,1.064712023578316,True,0.0354822822771677,0.0324261790203198,0.913869597423996,allocation_failure_likely,base_no_sku_uplift,1409.154,1557.647,119.69152886594215,6,50.0,61.0,17.092883509421885,6,119.69152886594215,148.49299999999994,0.9046683876385343,1.2406308233084418,11.0,0.0,0.0,0.0,uncertain,0.0,uncertain,0.004668387638534277
2026-06-17,107,Четаева 46А Казань,11474,Маковка,Выпечка сладкая,2,10.0,10.0,10.0,0.0,True,True,True,True,16.0,4.0,8.0,18.5,305.138,2.5,True,clear_stockout,1.3930327677984526,backfill_base_bakery_no_sku_uplift_20260617_h1,2026-07-01 16:05:42.196000+03:00,True,-8.606967232201548,0.1393032767798452,-86.06967232201548,confirmed_model_underforecast,8.606967232201548,0.0,-8.606967232201548,7.178582034221627,1409.154,1500.3432068734785,1500.3432068734787,1.064712023578316,True,0.0070964564554335,0.0009284760722857,0.1308365771165715,allocation_failure_likely,base_no_sku_uplift,1409.154,1557.647,119.69152886594215,6,10.0,10.5,2.401388487243717,6,119.69152886594215,148.49299999999994,0.9046683876385343,1.2406308233084418,8.606967232201548,0.0,0.0,0.0,uncertain,0.0,uncertain,0.004668387638534277
2026-07-05,221,Салиха Батыева 15 Казань,11301,Клубника и банан НОВЫЙ,Пироги сладкие,6,3.0,3.0,2.0,-1.0,True,True,True,True,15.0,4.0,1.0,18.0,177.268,3.0,True,clear_stockout,0.581767442953564,backfill_base_bakery_raw_uplift_sku_rollingbias_20260705_h1,2026-07-16 17:00:54.802000+03:00,True,-2.418232557046436,0.1939224809845213,-80.60775190154787,confirmed_model_underforecast,2.418232557046436,0.0,-2.418232557046436,3.4377998016634246,540.04,564.5415688534091,564.541568853409,1.0453699149200228,True,0.0055551440634027,0.0010305130304844,0.1855060856609381,allocation_failure_likely,raw_uplift_pre_cap_haircut,540.04,603.405,69.93047321637876,6,3.0,2.0,1.0327955589886446,6,69.93047321637876,63.36500000000001,0.894987611968744,0.9061142744442202,2.418232557046436,0.0,0.0,0.0,uncertain,0.0,uncertain,0.005012388031256032
2026-07-05,221,Салиха Батыева 15 Казань,100,Губадия,Пироги сладкие,6,3.0,3.0,3.0,0.0,True,True,True,True,13.0,6.0,1.5,17.5,250.138,4.5,True,clear_stockout,1.308279072402867,backfill_base_bakery_raw_uplift_sku_rollingbias_20260705_h1,2026-07-16 17:00:54.802000+03:00,True,-1.691720927597133,0.436093024134289,-56.3906975865711,confirmed_model_underforecast,1.691720927597133,0.0,-1.691720927597133,2.2930887325821185,540.04,564.5415688534091,564.541568853409,1.0453699149200228,True,0.0055551440634027,0.0023174184941952,0.4171662278683932,allocation_failure_likely,raw_uplift_pre_cap_haircut,540.04,603.405,69.93047321637876,6,3.0,2.0,0.5163977794943222,6,69.93047321637876,63.36500000000001,0.894987611968744,0.9061142744442202,1.691720927597133,0.0,0.0,0.0,uncertain,0.0,uncertain,0.005012388031256032
2026-07-02,20,Мира 45 Дербышки Казань,100,Губадия,Пироги сладкие,3,4.0,4.0,3.0,-1.0,True,True,True,True,13.0,7.0,2.0,16.0,158.5,3.0,True,clear_stockout,1.334615039342408,backfill_base_bakery_raw_uplift_sku_rollingbias_20260702_h1,2026-07-16 16:42:25.904000+03:00,True,-2.665384960657592,0.333653759835602,-66.6346240164398,confirmed_model_underforecast,2.665384960657592,0.0,-2.665384960657592,2.2478391982441326,517.5,530.9493244460107,530.9493244460106,1.0259890327459145,True,0.0077294685990338,0.0025136392079129,0.3252020725237433,allocation_failure_likely,raw_uplift_pre_cap_haircut,517.5,578.25,64.64318731828332,6,4.0,2.0,1.8618986725025257,6,64.64318731828332,60.75,0.8949416342412452,0.9397742054531677,2.665384960657592,0.0,0.0,0.0,uncertain,0.0,uncertain,0.005058365758754846
2026-06-24,107,Четаева 46А Казань,34,Беккен капуста,Выпечка сытная,2,53.0,52.0,50.0,-2.0,True,True,True,True,13.0,3.0,39.0,20.0,585.85,7.0,True,clear_stockout,49.0407700040661,backfill_base_bakery_no_sku_uplift_20260624_h1,2026-07-01 16:23:14.846000+03:00,True,-2.959229995933903,0.9430917308474248,-5.690826915257505,confirmed_model_underforecast,2.959229995933903,0.0,-2.959229995933903,1.0195598477726668,1347.4819999999993,1372.5661175419662,1372.5661175419664,1.01861554925555,True,0.0385904969417031,0.0357292587783602,0.9258564053304296,allocation_failure_likely,base_no_sku_uplift,1347.482,1507.344,126.41848979955425,6,53.0,51.0,5.573747990954262,6,126.41848979955425,159.86200000000008,0.8939445806663906,1.2645460347886845,2.959229995933903,0.0,0.0,0.0,uncertain,0.0,uncertain,0.006055419333609424
2026-06-17,20,Мира 45 Дербышки Казань,4399,Сметанник мини,Выпечка сладкая,2,12.0,12.0,10.0,0.0,True,True,True,True,12.0,3.0,8.0,18.0,222.0,6.0,True,clear_stockout,10.349177537721308,backfill_base_bakery_no_sku_uplift_20260617_h1,2026-07-01 16:05:42.196000+03:00,True,-1.6508224622786916,0.8624314614767757,-13.756853852322427,confirmed_model_underforecast,1.6508224622786916,0.0,-1.6508224622786916,0.9662603587146316,503.0,569.6785104396449,569.678510439645,1.132561650973449,True,0.0238568588469184,0.0181666981430182,0.7614874304948489,allocation_failure_likely,base_no_sku_uplift,503.0,563.0,32.6001022493284,6,12.0,7.5,1.9407902170679516,6,32.6001022493284,60.0,0.8934280639431617,1.8404850248970022,1.6508224622786916,0.0,0.0,0.0,uncertain,0.0,uncertain,0.006571936056838368
2026-06-30,22,Сибирский Тракт 25 Казань,4947,Капуста и курица,Пироги сытные,1,4.0,4.0,4.0,0.0,True,True,True,True,12.0,3.0,3.0,16.0,633.933,4.0,True,clear_stockout,0.0,,,False,-4.0,0.0,-100.0,confirmed_model_underforecast,4.0,0.0,-4.0,,1550.1029999999998,1606.4578111396363,1641.594676344475,1.0363555267873403,True,0.0025804736846519,0.0,0.0,missing_or_near_zero_sku,base_no_sku_uplift,1550.103,1709.399,148.6460069422205,6,4.0,4.0,1.169045194450012,6,148.6460069422205,159.29599999999982,0.9068116922965324,1.071646681110775,4.0,0.0,0.0,0.0,uncertain,0.0,uncertain,0.0068116922965323345
2026-06-15,221,Салиха Батыева 15 Казань,10298,Пирожок с горбушей,Выпечка сытная,0,5.0,5.0,5.0,0.0,True,True,True,True,13.0,5.0,0.0,19.0,346.445,6.0,True,clear_stockout,2.1130911242072603,backfill_base_bakery_no_sku_uplift_20260615_h1,2026-07-01 16:01:16.741000+03:00,True,-2.88690887579274,0.422618224841452,-57.7381775158548,confirmed_model_underforecast,2.88690887579274,0.0,-2.88690887579274,2.366201789748079,699.4759999999998,733.9360195472932,733.9360195472932,1.049265478082584,True,0.0071482080871967,0.002879121705337,0.4027753067924621,allocation_failure_likely,base_no_sku_uplift,699.476,770.797,97.35611945430037,6,5.0,3.5,2.48327740429189,6,97.35611945430037,71.32100000000003,0.9074710980971643,0.7325785004555219,2.88690887579274,0.0,0.0,0.0,uncertain,0.0,uncertain,0.007471098097164286
2026-06-11,257,Ярмарочная 12 Чебоксары,1722,Губадия мини,Выпечка сладкая,3,3.0,3.0,3.0,0.0,True,True,True,True,15.0,7.0,1.0,18.0,290.924,3.0,True,clear_stockout,1.879974957124963,backfill_base_bakery_no_sku_uplift_20260611_h1,2026-07-01 15:53:57.052000+03:00,True,-1.120025042875037,0.6266583190416544,-37.33416809583456,confirmed_model_underforecast,1.120025042875037,0.0,-1.120025042875037,1.595765937535618,654.7270000000002,759.7598693392242,759.759869339224,1.160422388780704,True,0.0045820624474017,0.0024744330847061,0.5400260500834582,allocation_failure_likely,base_no_sku_uplift,654.727,720.795,24.210441730790492,5,3.0,1.0,0.8944271909999159,5,36.03975,66.06799999999998,0.908340096698784,1.8331980660243201,1.120025042875037,0.0,0.0,0.0,uncertain,0.0,uncertain,0.008340096698783994
2026-06-11,257,Ярмарочная 12 Чебоксары,102,Королевская ватрушка,Пироги сладкие,3,4.0,4.0,4.0,0.0,True,True,True,True,14.0,3.0,1.0,19.0,351.504,5.0,True,clear_stockout,2.04602484937892,backfill_base_bakery_no_sku_uplift_20260611_h1,2026-07-01 15:53:57.052000+03:00,True,-1.9539751506210803,0.5115062123447299,-48.84937876552701,confirmed_model_underforecast,1.95397515062108,0.0,-1.95397515062108,1.9550104688191925,654.7270000000002,759.7598693392242,759.759869339224,1.160422388780704,True,0.0061094165965356,0.0026929888402218,0.4407931260979784,allocation_failure_likely,base_no_sku_uplift,654.727,720.795,24.210441730790492,5,4.0,3.0,1.7888543819998317,5,36.03975,66.06799999999998,0.908340096698784,1.8331980660243201,1.95397515062108,0.0,0.0,0.0,uncertain,0.0,uncertain,0.008340096698783994
2026-06-11,257,Ярмарочная 12 Чебоксары,10324,Горбуша саго,Пироги сытные,3,1.0,1.0,2.0,1.0,True,True,True,True,8.0,3.0,0.0,18.0,577.577,10.0,True,clear_stockout,0.1170230502334023,backfill_base_bakery_no_sku_uplift_20260611_h1,2026-07-01 15:53:57.052000+03:00,True,-0.8829769497665977,0.1170230502334023,-88.29769497665977,confirmed_model_underforecast,0.8829769497665977,0.0,-0.8829769497665977,17.09065005578818,654.7270000000002,759.7598693392242,759.759869339224,1.160422388780704,True,0.0015273541491339,0.0001540263640605,0.1008452192622399,missing_or_near_zero_sku,base_no_sku_uplift,654.727,720.795,24.210441730790492,5,1.0,1.0,0.7071067811865476,5,36.03975,66.06799999999998,0.908340096698784,1.8331980660243201,0.8829769497665977,0.0,0.0,0.0,uncertain,0.0,uncertain,0.008340096698783994
2026-06-02,221,Салиха Батыева 15 Казань,1272,Сэндвич курица,Фастфуд,1,10.0,10.0,10.0,0.0,True,True,True,True,13.0,3.0,8.0,19.0,399.268,6.0,True,clear_stockout,8.288350982818963,backfill_base_bakery_no_sku_uplift_20260602_h1,2026-07-01 15:41:52.074000+03:00,True,-1.7116490171810366,0.8288350982818964,-17.116490171810366,confirmed_model_underforecast,1.7116490171810366,0.0,-1.7116490171810366,1.2065126127898225,737.9419999999998,767.0946765949209,767.0946765949208,1.0395053765674285,True,0.0135512005008523,0.0108048605155368,0.7973360378556287,allocation_failure_likely,base_no_sku_uplift,737.942,812.163,89.53160017697661,4,10.0,8.5,2.5,4,89.53160017697661,74.221,0.9086131724789236,0.8289922201020397,1.7116490171810366,0.0,0.0,0.0,uncertain,0.0,uncertain,0.00861317247892357
2026-06-28,21,Парковая 7 Казань,107,Капуста и мясо,Пироги сытные,6,6.0,6.0,4.0,-2.0,True,True,True,True,16.0,3.0,4.0,19.0,81.707,3.0,True,clear_stockout,3.2403740432268635,backfill_base_bakery_no_sku_uplift_20260628_h1,2026-07-01 16:41:56.616000+03:00,True,-2.7596259567731365,0.5400623405378105,-45.993765946218936,confirmed_model_underforecast,2.7596259567731365,0.0,-2.7596259567731365,1.2344253924515078,1047.6570000000002,1058.7491558708912,1058.7491558708912,1.010587583408397,True,0.0057270652513179,0.003060568242495,0.5344042905379349,allocation_failure_likely,base_no_sku_uplift,1047.657,1176.508,184.57173838013952,6,6.0,4.0,2.8047578623950176,6,184.57173838013952,128.8510000000001,0.8904801327317791,0.6981079613316622,2.7596259567731365,0.0,0.0,0.0,uncertain,0.0,uncertain,0.00951986726822096
